category,protocol_name,num_forks,total_tvl,tvl_orig,tvl_forks,forks_names
Launchpad,PinkSale,0,216849995.3426246,216849995.3426246,0,[]
Launchpad,Team Finance,0,96839544.59773956,96839544.59773956,0,[]
Launchpad,DxSale,0,54018375.53014784,54018375.53014784,0,[]
Launchpad,Juicebox V1,0,9486163.858407976,9486163.858407976,0,[]
Launchpad,DeepLock,0,7793569.88608362,7793569.88608362,0,[]
Launchpad,FlokiFi Locker,0,3757503.014130173,3757503.014130173,0,[]
Launchpad,Juicebox V3,0,3688515.722438213,3688515.722438213,0,[]
Launchpad,Mint Club,0,513769.3365592012,513769.3365592012,0,[]
Launchpad,DexPad,0,211260.8750618306,211260.8750618306,0,[]
Launchpad,Thorstarter,0,97982.073697334,97982.073697334,0,[]
Launchpad,Juicebox V2,0,73060.19331647614,73060.19331647614,0,[]
Launchpad,Infinity Pad,0,4856.333132754981,4856.333132754981,0,[]
Launchpad,Antex,0,3768.18126062836,3768.18126062836,0,[]
Launchpad,zkBoost,0,1940.9605729563116,1940.9605729563116,0,[]
Launchpad,WeStarter,0,671.1553711868903,671.1553711868903,0,[]
Launchpad,Kavastarter,0,0.830722516,0.830722516,0,[]
Launchpad,BCHPad,0,0.0435450162,0.0435450162,0,[]
Liquidity manager,Arrakis V1,0,198861488.204423,198861488.204423,0,[]
Liquidity manager,Gamma,0,91263280.17967516,91263280.17967516,0,[]
Liquidity manager,Bunni,0,18765020.34971361,18765020.34971361,0,[]
Liquidity manager,DefiEdge,0,16733194.880328365,16733194.880328365,0,[]
Liquidity manager,ICHI,0,9270265.525393814,9270265.525393814,0,[]
Liquidity manager,Kamino,0,7461623.421028594,7461623.421028594,0,[]
Liquidity manager,Arrakis V2,0,7139682.375828125,7139682.375828125,0,[]
Liquidity manager,xToken,0,5999928.918559238,5999928.918559238,0,[]
Liquidity manager,SteakHut Liquidity,0,3641023.4139718353,3641023.4139718353,0,[]
Liquidity manager,Unipilot,0,2121318.519974184,2121318.519974184,0,[]
Liquidity manager,Range Protocol,0,1659096.227488877,1659096.227488877,0,[]
Liquidity manager,Dyson,0,1225867.8878865289,1225867.8878865289,0,[]
Liquidity manager,Popsicle Finance,0,1129986.525838537,1129986.525838537,0,[]
Liquidity manager,Unibot V2,0,885121.6410586728,885121.6410586728,0,[]
Liquidity manager,Charm Finance,0,827633.1150944048,827633.1150944048,0,[]
Liquidity manager,Quadrat,0,380393.37225318456,380393.37225318456,0,[]
Liquidity manager,Hedgehog,0,59052.78700661035,59052.78700661035,0,[]
Liquidity manager,Metavisor,0,49961.0550397613,49961.0550397613,0,[]
Liquidity manager,Lixir Finance,0,47106.53784665086,47106.53784665086,0,[]
Liquidity manager,Steer Protocol,0,29204.60026023121,29204.60026023121,0,[]
Liquidity manager,Universe Finance,0,21795.61059929769,21795.61059929769,0,[]
NFT Lending,BendDAO Lending,0,152677125.04375482,152677125.04375482,0,[]
NFT Lending,ParaSpace Lending,0,85001142.52183126,85001142.52183126,0,[]
NFT Lending,Blur Lending,0,43505974.61081384,43505974.61081384,0,[]
NFT Lending,JPEG'd,0,37519616.21690822,37519616.21690822,0,[]
NFT Lending,NFTfi,0,31299986.42556345,31299986.42556345,0,[]
NFT Lending,Arcade xyz,0,7520538.014657251,7520538.014657251,0,[]
NFT Lending,FRAKT,0,2695327.673142544,2695327.673142544,0,[]
NFT Lending,Revest Finance,0,1003594.3647417884,1003594.3647417884,0,[]
NFT Lending,Astaria,0,812227.0945210396,812227.0945210396,0,[]
NFT Lending,Sharky,0,652713.6610646395,652713.6610646395,0,[]
NFT Lending,Pine Protocol,0,550293.3244969175,550293.3244969175,0,[]
NFT Lending,X2Y2,0,415463.594319,415463.594319,0,[]
NFT Lending,Backed,0,284080.200928,284080.200928,0,[]
NFT Lending,OpenSky Finance,0,280947.0474890604,280947.0474890604,0,[]
NFT Lending,Citrus,0,211466.0329999252,211466.0329999252,0,[]
NFT Lending,Zharta,0,178498.81337290452,178498.81337290452,0,[]
NFT Lending,Llamalend,0,47964.35755801013,47964.35755801013,0,[]
NFT Lending,MMO Finance,0,32669.518162115764,32669.518162115764,0,[]
NFT Lending,XCarnival,0,1207.5471678459649,1207.5471678459649,0,[]
NFT Lending,Infy Protocol,0,1.041666,1.041666,0,[]
Payments,Lightning Network,0,141578288.9790822,141578288.9790822,0,[]
Payments,Flexa,0,53141096.38749176,53141096.38749176,0,[]
Payments,Sablier Finance,0,5973679.20410836,5973679.20410836,0,[]
Payments,LlamaPay,0,2864830.530452992,2864830.530452992,0,[]
Payments,Sushi Furo,0,2474652.900346342,2474652.900346342,0,[]
Payments,Superfluid,0,1863254.4367852043,1863254.4367852043,0,[]
Payments,Streamflow,0,132025.6515215532,132025.6515215532,0,[]
Payments,Roketo,0,38965.02189154702,38965.02189154702,0,[]
Payments,Parallel DAOfi,0,1768.2,1768.2,0,[]
Payments,Kivach,0,1447.0589280055324,1447.0589280055324,0,[]
Algo-Stables,Frax,2,128006502.94795801,127963055.43161224,43447.5163457719,"['XUSD Money', 'Blindex']"
Algo-Stables,Mento,0,88289646.00638604,88289646.00638604,0,[]
Algo-Stables,Frax FPI,0,33266276.51568467,33266276.51568467,0,[]
Algo-Stables,UXD,0,6832615.463039137,6832615.463039137,0,[]
Algo-Stables,Sigmausd,0,1856887.489516321,1856887.489516321,0,[]
Algo-Stables,Sperax USD,0,1786313.4545533478,1786313.4545533478,0,[]
Algo-Stables,DefiDollar DAO,0,1627774.7892526735,1627774.7892526735,0,[]
Algo-Stables,Algomint,0,1412995.7387726752,1412995.7387726752,0,[]
Algo-Stables,Ostable,0,644666.6962232416,644666.6962232416,0,[]
Algo-Stables,Basis Cash,0,272568.6449488592,272568.6449488592,0,[]
Algo-Stables,Dopple Finance,0,175130.02648453976,175130.02648453976,0,[]
Algo-Stables,Tomb,14,732749.5586056925,100323.87111568791,632425.6874900046,"['Based V1', 'DarkCrypto', 'Tulip', 'Pegasusdollar', 'Chocodoge', 'V3S Finance', 'Nava finance', 'Savanna Finance', 'Grave Finance', 'Wonderly Finance', 'ShiftDollar', 'Ruby Finance', 'ArbiTen', '2omb Finance']"
Algo-Stables,OrderNChaos,0,69790.67389249253,69790.67389249253,0,[]
Algo-Stables,Oin Finance,0,62302.19443624113,62302.19443624113,0,[]
Algo-Stables,Finext Finance,0,60631.75842271639,60631.75842271639,0,[]
Algo-Stables,Spice Trade,0,33017.52508165673,33017.52508165673,0,[]
Algo-Stables,Creditum,0,11577.046139708462,11577.046139708462,0,[]
Algo-Stables,Coffin Finance,0,7436.020692455031,7436.020692455031,0,[]
Algo-Stables,ChargeDeFi,0,2444.2772717494977,2444.2772717494977,0,[]
Algo-Stables,Pillar,0,1676.3257852804438,1676.3257852804438,0,[]
Algo-Stables,GmCash,0,468.8838911409626,468.8838911409626,0,[]
Algo-Stables,Orcus Finance,0,160.94318499999997,160.94318499999997,0,[]
Algo-Stables,Milky Cow,0,99.49584652724552,99.49584652724552,0,[]
Algo-Stables,Fei Protocol,0,5.914606133071518,5.914606133071518,0,[]
Algo-Stables,Fantasm,1,7998.934076466509,2.90869e-19,7998.934076466509,['SaharaDAO']
NFT Marketplace,Blur Bids,0,124731975.51098692,124731975.51098692,0,[]
NFT Marketplace,NFTX,0,19423709.956362445,19423709.956362445,0,[]
NFT Marketplace,SudoSwap,0,3803097.5674613705,3803097.5674613705,0,[]
NFT Marketplace,Caviar V1,0,1144603.9289750883,1144603.9289750883,0,[]
NFT Marketplace,GumBall Protocol,0,650216.4169602401,650216.4169602401,0,[]
NFT Marketplace,Collection.xyz,0,448186.48374859896,448186.48374859896,0,[]
NFT Marketplace,NFT20,0,132634.3696471159,132634.3696471159,0,[]
NFT Marketplace,Caviar V2,0,122975.56762037714,122975.56762037714,0,[]
NFT Marketplace,Stargaze,0,48383.741304325005,48383.741304325005,0,[]
NFT Marketplace,Kanvas,0,2726.122835079103,2726.122835079103,0,[]
NFT Marketplace,Pinyottas,0,2059.556752991106,2059.556752991106,0,[]
NFT Marketplace,NFT360,0,100.0,100.0,0,[]
NFT Marketplace,OCTOplace,0,6.429378994,6.429378994,0,[]
NFT Marketplace,pxswap,0,2.090737,2.090737,0,[]
RWA,Ondo Finance,0,109923265.35377245,109923265.35377245,0,[]
RWA,RealT Tokens,0,79598006.12,79598006.12,0,[]
RWA,MatrixDock,0,71993701.54819116,71993701.54819116,0,[]
RWA,Solv Protocol,0,58168166.39561591,58168166.39561591,0,[]
RWA,Tangible,0,35731040.13915041,35731040.13915041,0,[]
RWA,Lofty,0,26355824.7593709,26355824.7593709,0,[]
RWA,Aktionariat,0,17356134.62963423,17356134.62963423,0,[]
RWA,Toucan Protocol,0,16508881.616028002,16508881.616028002,0,[]
RWA,OpenEden T-Bills,0,11003339.35837,11003339.35837,0,[]
RWA,CACHE.Gold,0,1728467.4477148666,1728467.4477148666,0,[]
RWA,Meld Gold,0,1692147.4826660233,1692147.4826660233,0,[]
RWA,Stream Finance,0,695308.2546926981,695308.2546926981,0,[]
RWA,Landshare,0,615059.9999999999,615059.9999999999,0,[]
RWA,InVar Finance,0,228000.0,228000.0,0,[]
RWA,Frigg.eco,0,182461.87598491771,182461.87598491771,0,[]
RWA,ELYFI,0,71887.9863523441,71887.9863523441,0,[]
RWA,NAOS Finance,0,13385.783323120604,13385.783323120604,0,[]
Leveraged Farming,Alpaca Leveraged Yield Farming,0,95276311.1233463,95276311.1233463,0,[]
Leveraged Farming,Gearbox,0,64660393.62243923,64660393.62243923,0,[]
Leveraged Farming,DeltaPrime,0,14505219.02032417,14505219.02032417,0,[]
Leveraged Farming,Archimedes Finance,0,4395842.401536539,4395842.401536539,0,[]
Leveraged Farming,Sentiment,0,3480872.632951998,3480872.632951998,0,[]
Leveraged Farming,Archi Finance,0,2615664.772678328,2615664.772678328,0,[]
Leveraged Farming,BAO Baskets,0,782080.4503467367,782080.4503467367,0,[]
Leveraged Farming,Steadefi,0,649927.7482451078,649927.7482451078,0,[]
Leveraged Farming,Zenith,0,278509.18623643834,278509.18623643834,0,[]
Leveraged Farming,zkFox,0,242864.975318232,242864.975318232,0,[]
Leveraged Farming,Aperture Finance,0,104220.15758162145,104220.15758162145,0,[]
Leveraged Farming,JBC.Finance,0,393.393998518365,393.393998518365,0,[]
Staking Pool,WEMIX.FI Staking,0,31031742.48022883,31031742.48022883,0,[]
Staking Pool,ABC Pool,0,8076570.576,8076570.576,0,[]
Staking Pool,UniFi Staking,0,5186512.1637501,5186512.1637501,0,[]
Staking Pool,ThunderCore Staking,0,3575144.8765196637,3575144.8765196637,0,[]
Staking Pool,Klayportal,0,2658689.949398873,2658689.949398873,0,[]
Staking Pool,Filet Finance,0,2370339.194298178,2370339.194298178,0,[]
Staking Pool,TronNRG,0,478611.8769213284,478611.8769213284,0,[]
Staking Pool,FilFi,0,266376.74,266376.74,0,[]
Staking Pool,HashMix FIL,0,241383.40252097097,241383.40252097097,0,[]
Staking Pool,MetaID,0,1.50143678,1.50143678,0,[]
Options Vault,Jones DAO,0,29497120.440288752,29497120.440288752,0,[]
Options Vault,Ribbon,1,27472122.92852176,27239501.315589875,232621.6129318832,['Bonsai Strike']
Options Vault,Thetanuts Finance,0,8870671.72142634,8870671.72142634,0,[]
Options Vault,Dual Finance,0,5231395.630084856,5231395.630084856,0,[]
Options Vault,Olive,0,2296948.074144011,2296948.074144011,0,[]
Options Vault,Katana,0,2114888.915914504,2114888.915914504,0,[]
Options Vault,Friktion,0,997834.1284572292,997834.1284572292,0,[]
Options Vault,Spin DOV,0,736909.2425741414,736909.2425741414,0,[]
Options Vault,AlgoRai Finance,0,618200.5781674365,618200.5781674365,0,[]
Options Vault,Chest Finance,0,557045.2624680889,557045.2624680889,0,[]
Options Vault,Polynomial Earn,0,456793.959797204,456793.959797204,0,[]
Options Vault,Typus Finance,0,63515.927194001655,63515.927194001655,0,[]
Options Vault,TruFin,0,69.80443221903141,69.80443221903141,0,[]
Options Vault,Silo Protocol,0,60.41737557403201,60.41737557403201,0,[]
Options,Lyra,0,29076632.20196784,29076632.20196784,0,[]
Options,Dopex,0,23109264.18941541,23109264.18941541,0,[]
Options,Opyn Gamma,0,20939462.333466694,20939462.333466694,0,[]
Options,Hegic,0,8187354.20635548,8187354.20635548,0,[]
Options,Premia,0,7617082.205523292,7617082.205523292,0,[]
Options,Bumper Finance,0,6373815.741491,6373815.741491,0,[]
Options,Ribbon Earn,0,2970302.36485532,2970302.36485532,0,[]
Options,Aevo,0,2884259.045775,2884259.045775,0,[]
Options,Whiteheart,0,2660746.06044459,2660746.06044459,0,[]
Options,Deri Protocol,0,2522963.874072552,2522963.874072552,0,[]
Options,Buffer Finance,0,2475789.249549599,2475789.249549599,0,[]
Options,Opium,0,2422045.0844937805,2422045.0844937805,0,[]
Options,Zeta,0,2049558.2188306807,2049558.2188306807,0,[]
Options,PsyOptions,0,1905029.547595287,1905029.547595287,0,[]
Options,Siren,0,1726496.3804735572,1726496.3804735572,0,[]
Options,Option Dance,0,1634345.89,1634345.89,0,[]
Options,Cega,0,1445803.0267719585,1445803.0267719585,0,[]
Options,Wasabi,0,698805.9787414998,698805.9787414998,0,[]
Options,Opyn Convexity,0,496801.48427354667,496801.48427354667,0,[]
Options,Pods Finance,0,386049.5507572831,386049.5507572831,0,[]
Options,FinNexus,0,233136.45795862263,233136.45795862263,0,[]
Options,Antimatter,0,209675.54190610908,209675.54190610908,0,[]
Options,Lien,0,181309.84440398563,181309.84440398563,0,[]
Options,Zomma Protocol,0,174221.124258,174221.124258,0,[]
Options,Rysk Finance,0,159187.58794713556,159187.58794713556,0,[]
Options,Grappa Finance,0,105638.70293069175,105638.70293069175,0,[]
Options,Metavault Binary Options,0,88576.950914,88576.950914,0,[]
Options,Oddz,0,88234.33638895048,88234.33638895048,0,[]
Options,FODL Finance,0,77272.25119524644,77272.25119524644,0,[]
Options,Auctus,0,69309.68797629287,69309.68797629287,0,[]
Options,Shield,0,60015.1474572122,60015.1474572122,0,[]
Options,Phoenix Finance,0,52821.34,52821.34,0,[]
Options,DeltaTheta,0,34635.03368083372,34635.03368083372,0,[]
Options,Moret,0,1095.943121,1095.943121,0,[]
Options,Risq Protocol,0,324.18957914699024,324.18957914699024,0,[]
Reserve Currency,The Idols,0,5137344.58680797,5137344.58680797,0,[]
Reserve Currency,Pluto,0,1247867.786556734,1247867.786556734,0,[]
Reserve Currency,Dogewhale,0,200676.99265785847,200676.99265785847,0,[]
Reserve Currency,TempleDAO,0,79877.25289947253,79877.25289947253,0,[]
Reserve Currency,Cesta Finance,0,40039.43458085163,40039.43458085163,0,[]
Reserve Currency,GTON Capital,0,27606.594981915485,27606.594981915485,0,[]
Reserve Currency,Hotfriescoin,0,1827.929795023079,1827.929795023079,0,[]
Reserve Currency,KronosDAO,0,1718.1691125281804,1718.1691125281804,0,[]
Reserve Currency,cantOHM,0,433.0272293698784,433.0272293698784,0,[]
Uncollateralized Lending,Maple,0,4818137.092266213,4818137.092266213,0,[]
Uncollateralized Lending,Clearpool,0,4759077.685307129,4759077.685307129,0,[]
Uncollateralized Lending,TrueFi,0,1851826.4520259872,1851826.4520259872,0,[]
Uncollateralized Lending,Union Protocol,0,338138.74527004955,338138.74527004955,0,[]
Uncollateralized Lending,Atlendis,0,284763.7793393547,284763.7793393547,0,[]
Uncollateralized Lending,Ribbon Lend,0,125180.835036,125180.835036,0,[]
Prediction Market,Polymarket,0,4500935.928118,4500935.928118,0,[]
Prediction Market,Gnosis Protocol v1,0,4201417.691213816,4201417.691213816,0,[]
Prediction Market,Azuro,0,3849565.612124632,3849565.612124632,0,[]
Prediction Market,WINR Protocol,0,3295182.971229688,3295182.971229688,0,[]
Prediction Market,Thales,0,2389356.887384076,2389356.887384076,0,[]
Prediction Market,Augur,0,1492306.197526057,1492306.197526057,0,[]
Prediction Market,ZKasino,0,861176.5666550299,861176.5666550299,0,[]
Prediction Market,LunaFi,0,344795.68105501065,344795.68105501065,0,[]
Prediction Market,LuckyChip,0,196227.25790990857,196227.25790990857,0,[]
Prediction Market,PRDT,0,153610.4312765867,153610.4312765867,0,[]
Prediction Market,BetHash,0,137647.31234015716,137647.31234015716,0,[]
Prediction Market,SportBet,0,120809.9303013605,120809.9303013605,0,[]
Prediction Market,Debets,0,18991.67286517297,18991.67286517297,0,[]
Prediction Market,Polkamarkets,0,12478.35883786796,12478.35883786796,0,[]
Prediction Market,Prophet,0,8749.869741747458,8749.869741747458,0,[]
Prediction Market,Entropyfi,0,7363.901147790378,7363.901147790378,0,[]
Prediction Market,CatsLuck,0,4310.477867438477,4310.477867438477,0,[]
Prediction Market,SageBet,0,1082.956337,1082.956337,0,[]
Prediction Market,Crypto Lottery,0,8.220726200334678,8.220726200334678,0,[]
Prediction Market,Fliperino,0,1.499424539180095,1.499424539180095,0,[]
Farm,VyFinance Vaults,0,4183216.39139325,4183216.39139325,0,[]
Farm,Proteo Defi,0,2824171.0950232595,2824171.0950232595,0,[]
Farm,GroveCoin,0,2400369.1814608024,2400369.1814608024,0,[]
Farm,Bao Masterchef V1,0,1453883.2943439602,1453883.2943439602,0,[]
Farm,Sperax Demeter,0,1257906.1794542568,1257906.1794542568,0,[]
Farm,Monopoly Finance,0,1193462.5211291653,1193462.5211291653,0,[]
Farm,Goose Finance,24,4149884.961591196,1177472.69,2972412.271591196,"['ZoomSwap', 'Cub Finance', 'Parrot Defi', 'SpectreFi', 'Trick or Treat Farm', 'Dark Matter', 'Koala Defi', 'CryptoYieldFocus', 'Cemetery Finance', 'Frog Nation Farm', 'Milko Farm', 'Astral Farm', 'Nightmare Finance', 'Phantom Finance', 'LIFE', 'Mockingbird', 'Unirex Finance', 'Squid-Defi', 'Spectrumswap', 'The Don Finance', 'NewSpace Finance', 'The Story of Draco', 'MixSwap Finance', 'Spade Finance']"
Farm,Weld Finance,0,316965.88679083576,316965.88679083576,0,[]
Farm,Kava Boost,0,127977.54489144412,127977.54489144412,0,[]
Farm,SteakHut,0,98644.53741166192,98644.53741166192,0,[]
Farm,ArbiNYAN,1,75378.77028832024,68574.72144506159,6804.048843258656,['Carbon Finance']
Farm,UniWswap UNIA Farms,0,34479.875801643815,34479.875801643815,0,[]
Farm,Panda Chef,0,21257.55962080355,21257.55962080355,0,[]
Farm,LSDx Farm,0,12511.49559414153,12511.49559414153,0,[]
Farm,Verified Credits,0,10723.3989615,10723.3989615,0,[]
Farm,OnyxDAO,0,8211.33337307394,8211.33337307394,0,[]
Farm,Fruits of Ryoshi,0,1144.032116742802,1144.032116742802,0,[]
Farm,DogePup,0,1125.7844747151316,1125.7844747151316,0,[]
Farm,Zinax DAO,0,884.3179980198558,884.3179980198558,0,[]
Farm,ClaySwap,0,872.0141896553912,872.0141896553912,0,[]
Farm,Knights of Fantom,0,571.1967117936505,571.1967117936505,0,[]
Farm,BoneSwap,0,467.3671272533924,467.3671272533924,0,[]
Farm,TroyDefi,0,336.8293176971899,336.8293176971899,0,[]
Farm,SunflowerSwap,0,213.6097840615473,213.6097840615473,0,[]
Farm,ApeDAO,0,208.49034614142,208.49034614142,0,[]
Farm,Xmas Past,0,178.98439293501312,178.98439293501312,0,[]
Farm,WTFDOGE,0,78.94253639487867,78.94253639487867,0,[]
Farm,Procyon,0,61.68116255994457,61.68116255994457,0,[]
Farm,Camel Farm,0,35.500829886060004,35.500829886060004,0,[]
Farm,RubikFarm,0,25.32042906374077,25.32042906374077,0,[]
Farm,KafiDAO,0,23.998394374551825,23.998394374551825,0,[]
Farm,FlatCoin DEX,0,12.498251319975,12.498251319975,0,[]
RWA Lending,Goldfinch,0,1256575.395546,1256575.395546,0,[]
RWA Lending,Centrifuge,0,937750.9706385978,937750.9706385978,0,[]
RWA Lending,Credix,0,195320.06858240764,195320.06858240764,0,[]
Gaming,AstarFarm,0,1245136.1836418654,1245136.1836418654,0,[]
Gaming,Aavegotchi,0,746386.6981783774,746386.6981783774,0,[]
Gaming,Luchadores,0,58668.90205815956,58668.90205815956,0,[]
Gaming,MiningTycoon,0,21126.4764738795,21126.4764738795,0,[]
Gaming,Farm Hero,0,4035.974285012124,4035.974285012124,0,[]
Gaming,LazyFi,0,368.482837956097,368.482837956097,0,[]
Gaming,CatsApes,0,148.63668,148.63668,0,[]
Gaming,DogeClaw,0,82.05287423346373,82.05287423346373,0,[]
Gaming,Rising Undead,0,75.632435,75.632435,0,[]
Oracle,Nest Protocol Staking,0,9.270497952e-09,9.270497952e-09,0,[]
